pickup_hour,zone_id,trips,hour_of_week,mean,std,z
2024-01-27 22:00:00,151,73,142,30.77777777777778,8.80375901757347,4.795931162806827
2024-01-14 14:00:00,246,237,158,124.0,23.640830968662858,4.779865824081536
2024-01-10 02:00:00,132,62,50,9.0,11.115554667022044,4.768093144037334
2024-01-14 10:00:00,246,85,154,43.44444444444444,8.719213918583756,4.765974999992355
2024-01-14 23:00:00,79,234,167,82.22222222222223,31.964486466416574,4.748325237048397
2024-01-14 15:00:00,246,270,159,125.55555555555556,30.43430488084535,4.746106244580419
2024-01-30 10:00:00,42,9,34,3.4285714285714284,1.178030178747903,4.729444688208493
2024-01-06 10:00:00,226,14,130,3.25,2.277608394786075,4.719863179556685
2024-01-27 16:00:00,246,281,136,161.11111111111111,25.435952003433794,4.713363544352662
2024-01-29 15:00:00,41,18,15,11.375,1.4086784586980805,4.702989499905403
2024-01-20 22:00:00,163,217,142,155.77777777777777,13.036510932145557,4.696212241210942
2024-01-01 04:00:00,233,19,4,5.875,2.8034576865007255,4.681718601710953
2024-01-16 16:00:00,246,256,40,140.75,24.747474618635334,4.65704084057185
2024-01-06 03:00:00,75,7,123,1.8888888888888888,1.0999438818457405,4.6467017049401695
2024-01-21 06:00:00,42,7,150,2.2222222222222223,1.0304020550550783,4.636809247747851
2024-01-27 22:00:00,163,216,142,155.77777777777777,13.036510932145557,4.619504600247423
2024-01-05 06:00:00,41,20,102,6.888888888888889,2.8458329944145997,4.6071259757138785
2024-01-17 10:00:00,244,9,58,2.5,1.4142135623730951,4.596194077712559
2024-01-15 00:00:00,246,42,0,22.375,4.270172713134681,4.595832842928156
2024-01-17 00:00:00,138,258,48,46.0,46.384863431463884,4.570456487669547
2024-01-15 00:00:00,48,104,0,54.625,10.839020942871178,4.555300728750223
2024-01-06 16:00:00,100,134,136,104.55555555555556,6.465482900433846,4.554098262709606
2024-01-28 15:00:00,246,264,159,125.55555555555556,30.43430488084535,4.548960292882464
2024-01-19 01:00:00,70,8,97,2.3333333333333335,1.247219128924647,4.543441112511214
2024-01-14 23:00:00,142,197,167,63.111111111111114,29.501203156046383,4.538421303723942
2024-01-01 15:00:00,116,8,15,2.0,1.3228756555322954,4.535573676110727
2024-01-01 00:00:00,42,11,0,2.6,1.8547236990991407,4.528976474544414
2024-01-03 10:00:00,132,215,58,138.0,17.02286044640494,4.5233290986804535
2024-01-27 21:00:00,143,148,141,47.77777777777778,22.204993321211823,4.51349931848359
2024-01-01 04:00:00,145,10,4,2.3333333333333335,1.699673171197595,4.510671108178232
2024-01-19 17:00:00,146,9,113,3.0,1.3333333333333333,4.5
2024-01-12 12:00:00,224,16,108,6.125,2.2043990110685496,4.479679019277567
2024-01-25 08:00:00,33,12,80,5.125,1.5360257159305635,4.475836523241377
2024-01-23 08:00:00,33,8,32,3.0,1.118033988749895,4.47213595499958
2024-01-18 17:00:00,146,7,89,2.0,1.118033988749895,4.47213595499958
2024-01-04 16:00:00,239,335,88,203.22222222222223,29.47608363017108,4.47066779397019
2024-01-01 04:00:00,238,18,4,5.375,2.8256636388643286,4.467976947558469
2024-01-14 22:00:00,114,121,166,66.11111111111111,12.305775016854165,4.460417065460102
2024-01-18 13:00:00,188,7,85,1.8,1.1661903789690602,4.458963213705229
2024-01-06 07:00:00,7,7,127,2.111111111111111,1.0999438818457405,4.444671196029728
2024-01-01 04:00:00,125,15,4,4.428571428571429,2.381904571504724,4.438225064890096
2024-01-06 09:00:00,151,87,129,44.0,9.7182531580755,4.424663496676728
2024-01-15 02:00:00,186,37,2,10.0,6.103277807866851,4.423852370802819
2024-01-20 16:00:00,230,377,136,208.33333333333334,38.24191998899172,4.410517743753945
2024-01-07 00:00:00,132,296,144,171.77777777777777,28.259817479074723,4.395719197910739
2024-01-13 05:00:00,140,14,125,5.777777777777778,1.8724777273725242,4.3910921353172565
2024-01-25 22:00:00,97,15,94,5.0,2.29128784747792,4.364357804719848
2024-01-06 19:00:00,145,11,139,3.5555555555555554,1.7069212773041351,4.3613285178576
2024-01-15 11:00:00,246,168,11,63.0,24.077998255669012,4.360827627158683
2024-01-31 21:00:00,226,7,69,2.25,1.0897247358851685,4.358898943540673
2024-01-04 21:00:00,244,7,93,2.25,1.0897247358851685,4.358898943540673
2024-01-29 07:00:00,39,7,7,2.4285714285714284,1.049781318335648,4.354648431614538
2024-01-14 16:00:00,7,7,160,2.4285714285714284,1.049781318335648,4.354648431614538
2024-01-05 09:00:00,151,93,105,48.333333333333336,10.263202878893768,4.352117676492927
2024-01-31 23:00:00,97,12,71,3.7142857142857144,1.9059520091609048,4.347283796175996
2024-01-01 04:00:00,166,8,4,2.1666666666666665,1.3437096247164249,4.341215710622297
2024-01-01 01:00:00,186,109,1,37.875,16.389306727253597,4.339719866352066
2024-01-27 21:00:00,100,134,141,61.77777777777778,16.651845261630434,4.337190328608106
2024-01-17 08:00:00,52,13,56,4.555555555555555,1.9499920860871383,4.330501905466242
2024-01-19 10:00:00,42,10,106,5.0,1.1547005383792515,4.330127018922194
2024-01-03 11:00:00,132,224,59,118.0,24.499433100017278,4.326630725178912
2024-01-04 16:00:00,142,360,88,227.11111111111111,30.744265750595016,4.322395921467631
2024-01-08 18:00:00,166,64,18,28.875,8.146126380065558,4.311865340802302
2024-01-08 11:00:00,224,12,11,6.125,1.3635890143294642,4.308482936032593
2024-01-02 12:00:00,132,251,36,151.375,23.242942477233814,4.286247324218158
2024-01-10 04:00:00,132,57,52,15.88888888888889,9.608381115168203,4.278671986294481
2024-01-01 15:00:00,42,12,15,3.875,1.899835519196333,4.276686017238498
2024-01-05 08:00:00,244,11,104,3.888888888888889,1.6629588385661962,4.2761798705987895
2024-01-15 12:00:00,246,208,12,79.875,29.968473017489565,4.2753262712193045
2024-01-06 20:00:00,145,10,140,3.125,1.6153559979150107,4.256027778937753
2024-01-14 13:00:00,246,219,157,110.33333333333333,25.573423705088842,4.249202919398045
2024-01-27 17:00:00,186,283,137,192.11111111111111,21.548108679286006,4.21795203661004
2024-01-22 09:00:00,7,9,9,2.857142857142857,1.4568627181693672,4.216496905470956
2024-01-20 23:00:00,230,362,143,181.44444444444446,43.11512008851319,4.187754903265583
2024-01-15 00:00:00,50,16,0,6.5,2.29128784747792,4.1461399144838555
2024-01-15 14:00:00,246,263,14,99.625,39.442798772399506,4.142074221019105
2024-01-05 08:00:00,41,52,104,17.88888888888889,8.238722183074056,4.140340013065409
2024-01-05 08:00:00,39,8,104,2.857142857142857,1.2453996981544782,4.129483209670111
2024-01-01 15:00:00,232,20,15,5.75,3.4550687402713134,4.124375250166803
2024-01-05 13:00:00,238,227,109,140.66666666666666,20.97617696340303,4.115780176910141
2024-01-16 06:00:00,226,10,30,3.5,1.5811388300841898,4.110960958218893
2024-01-14 11:00:00,246,132,155,68.0,15.570627618835552,4.110303166108743
2024-01-15 03:00:00,125,16,3,6.625,2.2878756522153907,4.097687735311148
2024-01-14 10:00:00,7,8,154,2.625,1.3169567191065923,4.081379381735746
2024-01-01 15:00:00,88,40,15,19.0,5.1478150704935,4.0794006219005094
2024-01-21 18:00:00,145,8,162,2.5555555555555554,1.3425606637327303,4.055268854151603
2024-01-04 16:00:00,238,288,88,154.11111111111111,33.03346600862843,4.053128692396879
2024-01-10 07:00:00,42,24,55,9.333333333333334,3.6209268304000717,4.050528318752623
2024-01-26 11:00:00,226,7,107,2.3333333333333335,1.1547005383792515,4.04145188432738
2024-01-02 10:00:00,50,90,34,33.25,14.051245496396396,4.038787879306087
2024-01-05 10:00:00,166,49,106,20.444444444444443,7.072813539039799,4.0373686366730155
2024-01-30 07:00:00,224,15,31,6.125,2.2043990110685496,4.026040637578573
2024-01-09 14:00:00,179,6,38,1.5,1.118033988749895,4.024922359499621
2024-01-28 03:00:00,25,7,147,2.5,1.118033988749895,4.024922359499621
2024-01-04 19:00:00,152,11,91,3.6666666666666665,1.8257418583505538,4.016632088371218
2024-01-29 12:00:00,166,42,12,23.5,4.6097722286464435,4.013213469645139
2024-01-01 04:00:00,186,66,4,13.75,13.045593125649749,4.0051839342795414
2024-01-17 08:00:00,33,15,56,4.0,2.748737083745107,4.001837813099494
2024-01-22 11:00:00,193,7,11,3.0,1.0,4.0
2024-01-04 07:00:00,71,6,79,2.0,1.0,4.0
2024-01-15 03:00:00,263,9,3,5.0,1.0,4.0
2024-01-26 07:00:00,42,33,103,10.11111111111111,5.724109721062781,3.998681018406329
2024-01-05 05:00:00,238,27,101,12.11111111111111,3.7251232476089355,3.9968849080216873
2024-01-15 00:00:00,4,7,0,2.1666666666666665,1.2133516482134197,3.9834563545119823
2024-01-15 02:00:00,158,10,2,2.7142857142857144,1.8294640678379568,3.9824309281594545
2024-01-25 08:00:00,42,19,80,7.0,3.018461712712472,3.975534938694476
2024-01-01 15:00:00,12,12,15,4.625,1.8666480653835098,3.950932228076308
2024-01-17 08:00:00,116,23,56,10.0,3.2998316455372216,3.939594923753622
2024-01-15 02:00:00,164,15,2,8.25,1.713913650100261,3.938354770443153
2024-01-26 05:00:00,74,7,101,2.625,1.1110243021644486,3.9378076532410837
2024-01-02 04:00:00,186,20,28,7.75,3.112474899497183,3.9357747116222446
2024-01-01 05:00:00,74,10,5,4.0,1.5275252316519468,3.9279220242478625
2024-01-17 08:00:00,188,6,56,1.875,1.0532687216470449,3.916379472039716
2024-01-20 10:00:00,4,7,130,2.875,1.0532687216470449,3.916379472039716
2024-01-15 00:00:00,231,23,0,8.25,3.766629793329841,3.9159675384398347
2024-01-04 15:00:00,166,78,87,39.333333333333336,9.888264649460883,3.9103592022868043
2024-01-17 09:00:00,76,7,57,2.4444444444444446,1.1653431646335017,3.9091966159069282
2024-01-15 01:00:00,263,23,1,9.625,3.42554740151118,3.904485453653223
2024-01-08 19:00:00,152,7,19,2.8333333333333335,1.0671873729054748,3.904344047215151
2024-01-12 23:00:00,143,75,119,32.22222222222222,10.982590038356948,3.895053682999676
2024-01-01 15:00:00,45,17,15,9.0,2.0615528128088303,3.8805700005813275
2024-01-18 07:00:00,225,7,79,2.4285714285714284,1.178030178747903,3.880570000581327
2024-01-02 10:00:00,42,8,34,3.4285714285714284,1.178030178747903,3.880570000581327
2024-01-20 23:00:00,80,8,143,2.5714285714285716,1.3997084244475304,3.878358759406699
2024-01-15 08:00:00,230,203,8,101.0,26.32964109136317,3.873960896240957
2024-01-14 23:00:00,209,13,167,5.142857142857143,2.0303814862216996,3.8697864960166046
2024-01-16 07:00:00,158,40,31,16.0,6.224949798994366,3.8554527787319945
2024-01-04 15:00:00,143,152,87,91.88888888888889,15.616547096265439,3.8491934702701447
2024-01-24 00:00:00,68,125,48,62.22222222222222,16.314804304869025,3.8479025923125687
2024-01-10 05:00:00,42,8,53,3.125,1.2686114456365274,3.8427841848407436
2024-01-20 10:00:00,226,12,130,3.25,2.277608394786075,3.841749099639162
2024-01-08 20:00:00,152,7,20,2.4,1.2,3.833333333333333
2024-01-05 11:00:00,239,239,107,173.11111111111111,17.207520606760834,3.8290751116695536
2024-01-25 19:00:00,244,8,91,2.125,1.5360257159305635,3.8248057562244493
2024-01-12 19:00:00,232,18,115,8.444444444444445,2.499382639822665,3.823166330479729
2024-01-11 11:00:00,42,11,83,3.5555555555555554,1.9499920860871383,3.8176793113978715
2024-01-07 05:00:00,75,11,149,3.5555555555555554,1.9499920860871385,3.817679311397871
2024-01-27 22:00:00,41,26,142,10.333333333333334,4.109609335312651,3.812203396572919
2024-01-06 12:00:00,152,8,132,3.111111111111111,1.286204100310025,3.801021072557985
2024-01-03 09:00:00,152,8,57,3.0,1.3228756555322954,3.779644730092272
2024-01-06 19:00:00,226,8,139,2.75,1.3919410907075054,3.771711342562273
2024-01-20 19:00:00,226,8,139,2.75,1.3919410907075054,3.771711342562273
2024-01-14 04:00:00,7,8,148,2.6666666666666665,1.4142135623730951,3.7712361663282534
2024-01-05 11:00:00,41,31,107,13.11111111111111,4.747969026493666,3.7676928364673175
2024-01-02 06:00:00,42,9,30,3.375,1.4947825928876748,3.7630890450319083
2024-01-01 07:00:00,145,14,7,3.0,2.9277002188455996,3.757215280851853
2024-01-17 08:00:00,41,39,56,19.88888888888889,5.086899174337598,3.7569274436424633
2024-01-15 01:00:00,68,30,1,15.0,4.0,3.75
2024-01-18 12:00:00,76,6,84,2.0,1.0690449676496976,3.7416573867739413
2024-01-29 17:00:00,12,7,17,2.3333333333333335,1.247219128924647,3.7416573867739413
2024-01-04 18:00:00,24,36,90,15.222222222222221,5.573304979548645,3.728089141725108
2024-01-05 13:00:00,239,274,109,210.11111111111111,17.175204636946475,3.7198327612035653
2024-01-18 22:00:00,186,319,94,179.55555555555554,37.49995884771404,3.718522599203995
2024-01-05 06:00:00,24,12,102,4.555555555555555,2.006163342807532,3.7107867966654657
2024-01-13 16:00:00,230,350,136,208.33333333333334,38.24191998899172,3.7044862472241635
2024-01-15 03:00:00,230,25,3,15.25,2.6339134382131846,3.7017161834347463
2024-01-18 13:00:00,61,6,85,1.8571428571428572,1.1248582677159729,3.6830036830055244
2024-01-11 11:00:00,65,6,83,2.125,1.0532687216470449,3.679023140400945
2024-01-07 02:00:00,132,40,146,12.555555555555555,7.470105028431827,3.6739034243814053
2024-01-21 05:00:00,157,7,149,2.6,1.2,3.666666666666667
2024-01-09 10:00:00,76,8,34,2.5,1.5,3.6666666666666665
2024-01-08 12:00:00,42,9,12,4.25,1.299038105676658,3.65655170486763
2024-01-14 23:00:00,107,108,167,44.0,17.50555467400118,3.6559824119741395
2024-01-05 07:00:00,152,12,103,5.333333333333333,1.8257418583505538,3.6514837167011076
2024-01-15 12:00:00,146,6,12,2.0,1.0954451150103321,3.6514837167011076
2024-01-05 07:00:00,166,55,103,19.88888888888889,9.631481303453038,3.645452864921539
2024-01-06 09:00:00,146,10,129,3.142857142857143,1.8844151368961315,3.638870609178736
2024-01-05 10:00:00,238,247,106,138.22222222222223,29.902722944678015,3.6377214870707175
2024-01-05 17:00:00,142,428,113,272.0,42.946995755750415,3.632384460305638
2024-01-28 00:00:00,45,29,144,14.222222222222221,4.0764302950764755,3.6251761242247715
2024-01-23 06:00:00,76,9,30,2.875,1.6909686573085854,3.622184227677407
2024-01-15 02:00:00,107,19,2,7.75,3.112474899497183,3.614486980061245
2024-01-15 01:00:00,246,36,1,20.375,4.328322423295196,3.6099436391119233
2024-01-01 15:00:00,10,6,15,2.2857142857142856,1.0301575072754257,3.605551275463989
2024-01-02 08:00:00,35,6,32,2.2857142857142856,1.0301575072754257,3.605551275463989
2024-01-14 22:00:00,48,212,166,116.77777777777777,26.4439775869154,3.600903907486997
2024-01-05 08:00:00,116,23,104,8.125,4.136348026943574,3.5961674170322215
2024-01-12 07:00:00,188,6,103,2.1666666666666665,1.0671873729054748,3.5919965234379396
2024-01-06 17:00:00,7,8,137,2.6666666666666665,1.4907119849998598,3.577708763999664
2024-01-28 10:00:00,145,8,154,3.125,1.3635890143294642,3.575124138410024
2024-01-06 18:00:00,145,9,138,3.2222222222222223,1.617802197617893,3.5713746626659146
2024-01-09 08:00:00,7,9,32,3.375,1.5761900266148114,3.5687321357316484
2024-01-15 03:00:00,246,35,3,16.5,5.196152422706632,3.560326660002692
2024-01-27 02:00:00,232,24,122,11.555555555555555,3.4995590551163605,3.5560035560053342
2024-01-05 20:00:00,74,15,116,6.888888888888889,2.282515398241571,3.5535843996320184
2024-01-26 21:00:00,261,36,117,19.0,4.784233364802441,3.55333837288725
2024-01-18 06:00:00,211,7,78,2.75,1.1989578808281798,3.5447450389702713
2024-01-14 13:00:00,226,9,157,3.7777777777777777,1.4740554623801778,3.5427582987887223
2024-01-05 06:00:00,116,8,102,2.111111111111111,1.6629588385661962,3.5412114553396234
2024-01-04 19:00:00,24,27,91,13.777777777777779,3.7350525142159134,3.540036497986941
2024-01-06 10:00:00,24,29,130,13.0,4.521553322083512,3.5386069477175313
2024-01-05 08:00:00,166,65,104,26.22222222222222,10.98259003835695,3.5308408710828223
2024-01-01 17:00:00,186,282,17,165.75,32.93079865414746,3.530129992318268
2024-01-16 10:00:00,244,8,34,2.857142857142857,1.456862718169367,3.5300904324873126
2024-01-21 18:00:00,82,6,162,2.4,1.019803902718557,3.5300904324873126
2024-01-04 22:00:00,152,8,94,2.857142857142857,1.4568627181693672,3.530090432487312
2024-01-07 15:00:00,146,8,159,2.875,1.4523687548277813,3.5287181598778687
2024-01-01 04:00:00,151,10,4,3.25,1.920286436967152,3.5151005964822444
2024-01-01 06:00:00,79,55,6,22.375,9.299697575727933,3.5081785976729765
2024-01-13 02:00:00,138,15,122,3.5,3.278719262151,3.5074671176499073
2024-01-05 10:00:00,239,261,106,167.55555555555554,26.64211833048946,3.5073954437589094
2024-01-02 07:00:00,132,323,31,156.5,47.47630988187688,3.5070122428271957
2024-01-05 09:00:00,166,45,105,21.555555555555557,6.685159536218366,3.5069386627841643
2024-01-27 06:00:00,75,17,126,8.555555555555555,2.4088314876309775,3.5056185905097634
2024-01-06 22:00:00,230,486,142,204.0,80.53570636680354,3.5015524507305886
2024-01-31 02:00:00,138,12,50,5.0,2.0,3.5
2024-01-03 02:00:00,138,12,50,5.0,2.0,3.5
2024-01-14 23:00:00,211,38,167,18.77777777777778,5.492980930803678,3.499415429321328
2024-01-04 17:00:00,244,12,89,5.111111111111111,1.9688939051854832,3.4988624174952223
2024-01-15 00:00:00,148,46,0,19.875,7.473912964438374,3.4954916018296394
2024-01-16 19:00:00,224,12,43,4.25,2.222048604328897,3.487772492870674
2024-01-16 10:00:00,48,130,34,98.875,8.936407275857563,3.482943317062858
2024-01-26 21:00:00,186,325,117,167.88888888888889,45.11330043948469,3.4825896039652675
2024-01-09 18:00:00,25,8,42,2.5,1.5811388300841898,3.478505426185217
2024-01-06 07:00:00,226,9,127,2.875,1.7633419974582356,3.473517904540846
2024-01-16 11:00:00,132,173,35,109.125,18.421709339797978,3.4673763884660493
2024-01-15 15:00:00,223,6,15,2.0,1.1547005383792515,3.464101615137755
2024-01-26 10:00:00,42,9,106,5.0,1.1547005383792515,3.464101615137755
2024-01-14 22:00:00,249,183,166,114.66666666666667,19.75966711370524,3.4582229012318506
2024-01-27 11:00:00,226,11,131,3.5,2.179449471770337,3.4412360080584263
2024-01-31 06:00:00,91,6,54,2.25,1.0897247358851685,3.4412360080584263
2024-01-22 06:00:00,74,17,6,7.625,2.7357585785299112,3.426837467887154
2024-01-04 21:00:00,152,7,93,2.5714285714285716,1.2936264483053452,3.423377308320243
2024-01-03 14:00:00,88,32,62,21.22222222222222,3.154459903684087,3.4166792753302824
2024-01-27 16:00:00,226,8,136,3.25,1.3919410907075054,3.412500738508723
2024-01-15 02:00:00,246,30,2,15.375,4.29934588047996,3.401680257083045
2024-01-01 05:00:00,142,27,5,11.0,4.716990566028302,3.391993216020352
2024-01-13 15:00:00,70,49,135,19.444444444444443,8.744663275533776,3.3798391801142826
2024-01-03 00:00:00,132,307,48,170.55555555555554,40.39282420076096,3.377937718994008
2024-01-27 23:00:00,230,327,143,181.44444444444446,43.11512008851319,3.375974722017178
2024-01-17 09:00:00,145,16,57,5.444444444444445,3.130889511912305,3.3714238446914613
2024-01-14 23:00:00,148,85,167,38.44444444444444,13.809104171693809,3.3713668154510783
2024-01-01 06:00:00,42,10,6,4.75,1.5612494995995996,3.36269122990683
2024-01-15 14:00:00,24,25,14,14.375,3.1598061649411346,3.362548031549251
2024-01-12 23:00:00,239,239,119,108.66666666666667,38.80435256228066,3.3587297487865415
2024-01-15 16:00:00,246,297,16,123.25,51.760868423935854,3.3567829383568175
2024-01-15 01:00:00,162,24,1,10.125,4.136348026943574,3.3544082629460217
2024-01-29 08:00:00,76,8,8,2.7142857142857144,1.577908716741037,3.349822603573186
2024-01-09 18:00:00,152,13,42,4.285714285714286,2.602981022612657,3.347809929685556
2024-01-25 07:00:00,76,7,79,3.0,1.1952286093343936,3.3466401061363023
2024-01-14 22:00:00,230,284,166,142.625,42.28456426404321,3.343418631848563
2024-01-05 22:00:00,181,12,118,5.875,1.8328597873268975,3.3417722634053204
2024-01-05 11:00:00,238,231,107,138.33333333333334,27.756881028754734,3.3385115053333494
2024-01-15 01:00:00,231,8,1,2.875,1.5360257159305635,3.3365326809617537
2024-01-01 04:00:00,140,13,4,5.0,2.3979157616563596,3.3362306249131963
2024-01-14 18:00:00,246,168,162,109.55555555555556,17.525290367612623,3.334863116017291
2024-01-08 23:00:00,142,261,23,97.75,48.98660531206465,3.332543640450914
2024-01-05 11:00:00,151,90,107,55.333333333333336,10.424330514074592,3.3255532928336127
2024-01-15 00:00:00,263,39,0,14.75,7.292976072907411,3.3251171754266453
2024-01-30 00:00:00,100,102,24,36.125,19.826986029147243,3.3224918756264077
2024-01-16 16:00:00,42,12,40,4.875,2.1469455046647083,3.3186683055156174
2024-01-16 06:00:00,188,8,30,2.5,1.6583123951777,3.3166247903554
2024-01-09 17:00:00,116,6,41,2.3333333333333335,1.1055415967851334,3.3166247903553994
2024-01-25 06:00:00,48,119,78,69.44444444444444,14.945167268764777,3.315824752201073
2024-01-17 17:00:00,137,139,65,94.33333333333333,13.474255287605157,3.3149636631684665
2024-01-28 13:00:00,224,24,157,8.11111111111111,4.7945442245314265,3.313951888814149
2024-01-04 18:00:00,100,237,90,128.66666666666666,32.71764729384502,3.311159031710494
2024-01-14 22:00:00,246,77,166,50.888888888888886,7.922463764433728,3.2958321915376345
2024-01-03 05:00:00,132,120,53,59.44444444444444,18.39753069850596,3.2915045256846995
2024-01-02 06:00:00,132,210,30,130.875,24.043905152865662,3.290854771591441
2024-01-22 14:00:00,193,7,14,2.375,1.4086784586980805,3.283219084839621
2024-01-01 15:00:00,41,16,15,11.375,1.4086784586980805,3.283219084839621
2024-01-09 15:00:00,33,9,39,3.2857142857142856,1.749635530559413,3.265986323710904
2024-01-23 17:00:00,209,22,41,12.25,2.9895651857753496,3.261343839027654
2024-01-05 10:00:00,116,10,106,3.6666666666666665,1.9436506316151,3.2584731177076685
2024-01-04 16:00:00,125,49,88,29.333333333333332,6.036923425424944,3.2577300192079734
2024-01-01 05:00:00,230,60,5,27.0,10.14889156509222,3.2515866179421673
2024-01-05 03:00:00,142,8,99,3.875,1.2686114456365274,3.2515866179421673
2024-01-01 14:00:00,65,7,14,2.875,1.2686114456365274,3.2515866179421673
2024-01-17 08:00:00,4,11,56,5.625,1.653594569415369,3.250494467879354
2024-01-24 03:00:00,237,7,51,3.111111111111111,1.1967032904743342,3.2496684180984077
2024-01-28 02:00:00,41,6,146,2.111111111111111,1.1967032904743342,3.2496684180984077
2024-01-02 17:00:00,12,10,41,3.3333333333333335,2.0548046676563256,3.2444284226152504
2024-01-24 00:00:00,164,179,48,73.77777777777777,32.5193199934978,3.2356833489526005
2024-01-12 19:00:00,116,6,115,2.5555555555555554,1.0657403385139377,3.231973417884659
2024-01-17 14:00:00,7,6,62,2.5555555555555554,1.0657403385139377,3.231973417884659
2024-01-27 15:00:00,246,303,135,176.22222222222223,39.406084633884134,3.2172132541370346
2024-01-15 00:00:00,107,42,0,18.0,7.466592261534039,3.21431774487564
2024-01-19 09:00:00,75,65,105,36.22222222222222,8.953928719069236,3.2139833452649196
2024-01-05 12:00:00,143,115,108,73.66666666666667,12.87547194388531,3.210238313086686
2024-01-05 17:00:00,152,13,113,7.0,1.8708286933869707,3.2071349029490928
2024-01-02 11:00:00,232,9,35,3.75,1.6393596310755,3.2024699769846983
2024-01-29 12:00:00,152,6,12,2.2857142857142856,1.1605769149479945,3.2003787654626508
2024-01-03 14:00:00,66,5,62,1.7142857142857142,1.0301575072754254,3.1895261282950678
2024-01-27 02:00:00,37,5,122,1.7142857142857142,1.0301575072754254,3.1895261282950678
2024-01-08 16:00:00,7,5,16,1.7142857142857142,1.0301575072754257,3.189526128295067
2024-01-01 16:00:00,7,5,16,1.7142857142857142,1.0301575072754257,3.189526128295067
2024-01-22 16:00:00,7,5,16,1.7142857142857142,1.0301575072754257,3.189526128295067
2024-01-29 05:00:00,41,6,5,2.7142857142857144,1.0301575072754257,3.189526128295067
2024-01-13 22:00:00,255,13,142,3.7142857142857144,2.9137254363387344,3.18688719599549
2024-01-15 16:00:00,186,248,16,153.0,29.82029510249689,3.185749828211644
2024-01-01 15:00:00,74,20,15,10.75,2.9047375096555625,3.1844529735483205
2024-01-21 06:00:00,74,13,150,5.888888888888889,2.23330569358242,3.1841190086719653
2024-01-01 14:00:00,116,7,14,2.5,1.4142135623730951,3.181980515339464
2024-01-01 15:00:00,244,13,15,5.25,2.436698586202241,3.180532891463978
2024-01-06 07:00:00,116,6,127,2.3333333333333335,1.1547005383792515,3.1754264805429417
2024-01-11 08:00:00,33,10,80,5.125,1.5360257159305635,3.173774989207522
2024-01-18 08:00:00,52,10,80,4.875,1.6153559979150107,3.172675253389961
2024-01-17 05:00:00,230,37,53,20.77777777777778,5.115939748098373,3.1709173721704063
2024-01-21 17:00:00,230,322,161,230.5,28.85740806101615,3.1707629391569836
2024-01-14 23:00:00,144,54,167,24.444444444444443,9.322745317068014,3.1702631092415947
2024-01-26 06:00:00,237,73,102,34.44444444444444,12.175668917157978,3.166606764514021
2024-01-26 11:00:00,244,6,107,2.6666666666666665,1.0540925533894598,3.162277660168379
2024-01-05 08:00:00,100,88,104,60.44444444444444,8.719213918583755,3.1603256684441288
2024-01-23 22:00:00,181,15,46,4.125,3.4437443284889775,3.157899937586731
2024-01-08 18:00:00,152,11,18,5.333333333333333,1.7950549357115015,3.1568207490098814
2024-01-01 04:00:00,236,12,4,4.875,2.2603926650031405,3.152107202573187
2024-01-08 18:00:00,238,245,18,133.125,35.49801931094184,3.15158429038084
2024-01-01 06:00:00,145,10,6,2.7142857142857144,2.3123448651769496,3.1507905223975987
2024-01-14 19:00:00,230,207,163,161.5,14.44818327679989,3.1491848579372212
2024-01-05 09:00:00,142,230,105,132.44444444444446,30.9914364914321,3.1478229665967814
2024-01-01 04:00:00,244,8,4,2.6666666666666665,1.699673171197595,3.1378581622109447
2024-01-28 03:00:00,36,9,147,2.857142857142857,1.958758457257441,3.136097317204733
2024-01-21 02:00:00,145,6,146,2.5,1.118033988749895,3.1304951684997055
2024-01-18 07:00:00,7,6,79,2.5,1.118033988749895,3.1304951684997055
2024-01-01 01:00:00,260,6,1,2.5,1.118033988749895,3.1304951684997055
2024-01-04 09:00:00,146,6,81,2.5,1.118033988749895,3.1304951684997055
2024-01-17 19:00:00,42,8,67,3.142857142857143,1.5518257844571737,3.1299537008543
2024-01-27 13:00:00,246,258,133,133.44444444444446,39.81655465621502,3.1282353943226853
2024-01-01 16:00:00,10,7,16,3.25,1.1989578808281798,3.127716210856122
2024-01-14 15:00:00,226,8,159,4.25,1.1989578808281798,3.127716210856122
2024-01-08 23:00:00,152,6,23,2.25,1.1989578808281798,3.127716210856122
2024-01-10 11:00:00,146,6,59,2.25,1.1989578808281798,3.127716210856122
2024-01-16 23:00:00,226,6,47,2.25,1.1989578808281798,3.127716210856122
2024-01-18 18:00:00,97,6,90,2.25,1.1989578808281798,3.127716210856122
2024-01-14 16:00:00,146,6,160,2.25,1.1989578808281798,3.127716210856122
2024-01-27 22:00:00,143,123,142,54.888888888888886,21.778911535113984,3.1273882076841195
2024-01-05 02:00:00,143,5,98,1.7777777777777777,1.0304020550550783,3.127150422899714
2024-01-01 04:00:00,87,9,4,2.3333333333333335,2.134374745810949,3.1234752377721215
2024-01-16 07:00:00,116,20,31,7.75,3.929058411375428,3.117795338581311
2024-01-01 04:00:00,74,12,4,3.25,2.817356917396161,3.1057477829563984
2024-01-26 07:00:00,152,11,103,5.333333333333333,1.8257418583505538,3.1037611591959413
2024-01-01 05:00:00,137,15,5,6.875,2.6190408549696205,3.1022807393717597
2024-01-23 22:00:00,97,12,46,4.428571428571429,2.4411439272335804,3.1015904006974595
