pickup_hour,zone_id,trips,robust_z,ewma_z,robust_flag,ewma_flag,votes,severity
2023-12-31 15:00:00,12,18,9.442870632672333,3.7096131813522453,True,True,2,9.442870632672333
2024-01-01 00:00:00,116,16,9.442870632672333,4.603973821151518,True,True,2,9.442870632672333
2024-01-01 03:00:00,112,16,9.442870632672333,7.19324915718406,True,True,2,9.442870632672333
2024-01-01 05:00:00,7,16,9.442870632672333,3.8549450041026123,True,True,2,9.442870632672333
2024-01-04 16:00:00,116,16,9.442870632672333,3.596242816014498,True,True,2,9.442870632672333
2023-11-05 01:00:00,148,693,5.995473417569735,9.122392765489272,True,True,2,9.122392765489272
2024-01-04 16:00:00,100,187,9.105625252934034,4.381235034162612,True,True,2,9.105625252934034
2023-12-31 20:00:00,41,45,8.993210126354603,6.08157122512151,True,True,2,8.993210126354603
2023-12-31 21:00:00,263,228,8.993210126354603,4.54783660326084,True,True,2,8.993210126354603
2023-12-10 00:00:00,49,11,6.070416835289357,8.986545677863282,True,True,2,8.986545677863282
2023-11-29 23:00:00,50,83,8.970727101038717,3.230396160706414,True,True,2,8.970727101038717
2023-11-30 23:00:00,50,156,8.970727101038717,6.332268252966138,True,True,2,8.970727101038717
2023-12-17 02:00:00,80,22,3.597284050541841,8.91042561679014,True,True,2,8.91042561679014
2023-11-23 20:00:00,74,32,8.768379873195737,3.58481681478427,True,True,2,8.768379873195737
2023-12-12 22:00:00,255,16,8.768379873195737,3.231288124518886,True,True,2,8.768379873195737
2023-12-22 13:00:00,42,20,8.768379873195737,3.291950203968629,True,True,2,8.768379873195737
2023-12-31 22:00:00,41,33,8.768379873195737,3.316092151737284,True,True,2,8.768379873195737
2024-01-01 01:00:00,244,29,8.768379873195737,7.719206919879138,True,True,2,8.768379873195737
2024-01-04 16:00:00,41,53,8.768379873195737,5.038724136167479,True,True,2,8.768379873195737
2023-12-31 20:00:00,141,223,8.633481721300418,3.145546552406436,True,True,2,8.633481721300418
2023-11-14 21:00:00,181,22,6.4076622150276545,8.617621588689236,True,True,2,8.617621588689236
2023-12-16 00:00:00,112,23,5.126129772022124,8.616886658348477,True,True,2,8.616886658348477
2024-01-01 05:00:00,226,15,8.43113449345744,4.878385981834291,True,True,2,8.43113449345744
2024-01-04 17:00:00,166,124,4.782752658106766,8.349822402194494,True,True,2,8.349822402194494
2023-12-13 22:00:00,87,116,8.18382121498269,3.4413336002625496,True,True,2,8.18382121498269
2024-01-25 22:00:00,97,15,4.946265569495031,8.16180560389072,True,True,2,8.16180560389072
